-0.43357186722343743,0.2581571042997348,-0.5202741835288841,-0.30675354853316594,-0.8108570015048422,-1.5763181118275753
-0.10955687430602798,0.436811445358604,0.20285613587248733,-0.6971352698533239,-0.1748505187320441,-0.3909641009096461
-1.1929659079335806,0.6941341388116087,1.0,0.5646369803309618,-0.21973506796923517,0.6478412369837178
-0.6826296617810632,-3.5581611319172706,-0.4843141341978339,-3.522854310693836,0.03729035959492094,-0.1758415921243197
-0.12385815432248228,0.019719559808421133,-0.49809144206443123,0.5681488892879359,0.8152047210284672,0.3363864985024569
-1.865861795157828,-0.7535452493664797,0.3638540273040349,-1.9611905139728816,-0.08783943433948808,1.0
1.0,0.8693796768602152,-2.198313516680412,0.5476785413323707,0.01546165406202238,-1.162548037628258
0.7616424623386643,-2.771567618213068,-0.48792757622600175,-0.09811281313970371,0.8813456875073258,-0.6329218983908356
-0.6624219493916598,0.14856094164669154,0.10978947716661766,-0.5792859005429576,-0.5967354485645762,-0.1276893847797667
0.11371408695845235,0.8943639190215926,0.05611318859700701,-0.038434574179520134,-0.4186965297895583,-0.16905589962886355
-1.0846712166594827,-1.670830692303716,-0.09824630433352952,-0.14338039589862667,0.02897533449481675,-0.5788016041109654
-0.25497500774668136,-3.93942749780522,-0.576991263548409,1.0,1.0,-0.10192470048918997
-0.5157647610701074,1.0,-0.2960381115323326,-1.3227257746758694,-0.7083165263394223,-0.6933000030020104
